OID,FID_,COUNT,AREA,MEAN
-1,6317,3,2700.000000000000000,-0.246394852797190
-1,6318,21,18900.000000000000000,-0.167956303272929
-1,6319,4,3600.000000000000000,-0.192940812557936
-1,6320,173,155700.000000000000000,-0.134823421263970
-1,6323,12,10800.000000000000000,-0.146025606741508
-1,6324,3,2700.000000000000000,-0.198525662223498
-1,6325,3,2700.000000000000000,-0.278168628613154
-1,6326,4,3600.000000000000000,-0.142140451818705
-1,6327,2,1800.000000000000000,-0.123037256300449
-1,6330,17,15300.000000000000000,-0.033706213621532
-1,6332,26,23400.000000000000000,-0.252760652739268
-1,6335,2,1800.000000000000000,-0.141512617468834
-1,6336,1,900.000000000000000,-0.127980411052704
-1,6337,41,36900.000000000000000,-0.176483268781406
-1,6338,2,1800.000000000000000,-0.119694672524929
-1,6345,8,7200.000000000000000,-0.153238872066140
-1,6346,4,3600.000000000000000,-0.151153746992350
-1,6347,13,11700.000000000000000,-0.153730448621970
-1,6348,51,45900.000000000000000,-0.127040085547111
-1,6349,255,229500.000000000000000,-0.134764748344234
-1,6350,3,2700.000000000000000,-0.075842077533404
-1,6356,198,178200.000000000000000,-0.030288740842029
-1,6357,174,156600.000000000000000,-0.028860871776425
-1,6360,8,7200.000000000000000,-0.149976678192616
-1,6362,8,7200.000000000000000,-0.044276426546276
-1,6363,3,2700.000000000000000,-0.074592486023903
-1,6365,2,1800.000000000000000,-0.068301394581795
-1,6366,9,8100.000000000000000,-0.058973924981223
-1,6367,2,1800.000000000000000,-0.045961033552885
-1,6369,127,114300.000000000000000,-0.307814408475020
-1,6372,117,105300.000000000000000,-0.203336572035765
-1,6384,27,24300.000000000000000,-0.201728584037887
-1,6385,2,1800.000000000000000,-0.201908446848392
-1,6388,8,7200.000000000000000,-0.146520085632801
-1,6389,14,12600.000000000000000,-0.141851514577866
-1,6390,11,9900.000000000000000,-0.045108140869574
-1,6394,3,2700.000000000000000,-0.196331744392713
-1,6395,27,24300.000000000000000,-0.184723994798130
-1,6396,11,9900.000000000000000,-0.156084085052664
-1,6400,20,18000.000000000000000,-0.188978550583124
-1,6404,1,900.000000000000000,-0.267087846994400
-1,6405,4,3600.000000000000000,-0.266224272549152
-1,6407,10,9000.000000000000000,-0.049845042824745
-1,6409,4,3600.000000000000000,-0.333518065512180
-1,6410,4,3600.000000000000000,-0.261022530496120
-1,6411,12,10800.000000000000000,-0.270018753906091
-1,6412,1,900.000000000000000,-0.283290535211563
-1,6413,21,18900.000000000000000,-0.295490588460650
-1,6414,6,5400.000000000000000,-0.270593280593554
-1,6425,97,87300.000000000000000,-0.143513109419764
-1,6426,86,77400.000000000000000,-0.135613283099130
-1,6427,39,35100.000000000000000,-0.095939969023069
-1,6428,67,60300.000000000000000,-0.078621802490149
-1,6429,349,314100.000000000000000,-0.153432524178636
-1,6430,91,81900.000000000000000,-0.154222989475334
-1,6431,210,189000.000000000000000,-0.140207168176061
-1,6432,102,91800.000000000000000,-0.151449102250969
-1,6433,15,13500.000000000000000,-0.316175482670466
-1,6434,12,10800.000000000000000,-0.272731679181258
-1,6435,3,2700.000000000000000,-0.284315009911855
-1,6436,6,5400.000000000000000,-0.040447387844324
-1,6437,62,55800.000000000000000,-0.050017055845068
-1,6438,2,1800.000000000000000,-0.256184011697769
