OID,FID_,COUNT,AREA,MEAN
-1,60691,3,2700.000000000000000,-39.507098515828453
-1,60692,8,7200.000000000000000,-22.083814263343811
-1,60693,26,23400.000000000000000,-18.623044472474319
-1,60694,6,5400.000000000000000,-10.741734027862549
-1,60695,1,900.000000000000000,-13.202497482299805
-1,60696,27,24300.000000000000000,-15.283228028703618
-1,60697,24,21600.000000000000000,-14.262032409509024
-1,60698,2,1800.000000000000000,-38.841949462890625
-1,60699,10,9000.000000000000000,-16.800165911018848
-1,60700,30,27000.000000000000000,-14.288457179069519
-1,60701,12,10800.000000000000000,-18.792556564013164
-1,60702,7,6300.000000000000000,-26.731746946062362
-1,60703,6,5400.000000000000000,-32.167673905690513
-1,60704,9,8100.000000000000000,-31.669324795405071
-1,60705,106,95400.000000000000000,-18.925353703212064
-1,60706,26,23400.000000000000000,-29.177619640643780
-1,60707,11,9900.000000000000000,-24.491819208318535
-1,60708,9,8100.000000000000000,-56.842609405517578
-1,60709,25,22500.000000000000000,-31.757831907272340
-1,60710,12,10800.000000000000000,-19.378800074259441
-1,60711,2,1800.000000000000000,-17.058757781982422
-1,60712,6,5400.000000000000000,-33.021180947621666
-1,60713,7,6300.000000000000000,-27.051764556339808
-1,60714,4,3600.000000000000000,-29.257130861282349
-1,60715,914,822600.000000000000000,-23.576025866364848
-1,60716,2,1800.000000000000000,-24.976246476173401
-1,60717,2,1800.000000000000000,-9.054401993751526
-1,60718,23,20700.000000000000000,-18.371671438217163
-1,60719,25,22500.000000000000000,-17.601430025100708
-1,60720,4,3600.000000000000000,-40.053466796875000
-1,60721,11,9900.000000000000000,-32.350389700044282
-1,60722,7,6300.000000000000000,-31.834821624415262
-1,60723,11,9900.000000000000000,-20.171120903708719
-1,60724,2,1800.000000000000000,-59.311994552612305
-1,60725,6,5400.000000000000000,-15.894957065582275
-1,60726,18,16200.000000000000000,-12.876261883311802
-1,60727,5,4500.000000000000000,-51.296880531311032
-1,60728,16,14400.000000000000000,-19.496599093079567
-1,60729,7,6300.000000000000000,-27.412272044590541
-1,60730,4,3600.000000000000000,-46.470155715942383
